timestamp,apiTime,applicationTime,databaseTime,endpointUrl,queueSizeForward,queueSizeBack,replicaId
1655459207822,1475,15,15,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207669,1288,14,14,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207841,1479,12,12,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207694,1299,14,14,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207858,1492,8,8,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207713,1327,20,20,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207869,1498,8,8,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207738,1349,13,13,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459206769,222,9,9,add-buy-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207880,1494,8,8,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459206815,263,24,23,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207757,1344,12,12,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207774,1394,13,13,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459206788,221,11,10,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207893,1496,7,7,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207903,1527,10,10,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207800,1429,30,30,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207924,1542,18,18,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459206840,265,10,9,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207837,1430,17,17,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207947,1543,7,7,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459206812,218,12,11,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459206813,243,23,23,add-buy-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207859,1446,11,11,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459206850,271,18,17,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207958,1541,8,8,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207873,1453,17,17,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207970,1561,10,10,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207894,1460,7,7,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207984,1562,11,11,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207904,1495,33,33,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459206843,223,9,9,add-buy-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208001,1561,6,6,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207944,1503,12,12,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459206855,220,9,8,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208010,1570,15,15,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207965,1525,9,9,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208028,1594,9,9,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459206864,247,13,13,add-buy-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207977,1527,10,10,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208041,1604,10,10,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207991,1537,13,13,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459206869,262,27,26,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459206868,229,8,8,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208054,1604,7,7,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208008,1543,8,8,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459206896,282,34,34,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459206877,382,131,131,get-stock-users-and-companies,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208069,1609,9,9,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208020,1556,11,11,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208081,1618,5,5,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459206890,247,13,13,add-buy-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208038,1587,30,30,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459206901,244,18,18,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208071,1596,9,9,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208095,1615,13,13,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208112,1625,9,9,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459206915,247,17,17,add-buy-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208084,1593,11,11,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208101,1609,9,9,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208124,1623,7,7,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208140,1655,13,13,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208114,1648,27,27,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459206935,282,35,34,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208158,1655,7,7,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459206935,255,16,15,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459206970,288,11,11,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459206945,252,9,9,add-buy-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208148,1665,34,34,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208168,1662,16,16,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208187,1689,47,47,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208187,1664,6,6,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208238,1694,8,8,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208249,1693,11,11,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208197,1653,27,27,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459206978,254,7,7,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208227,1670,9,9,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208263,1714,13,13,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208239,1677,11,11,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208279,1724,14,14,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208254,1686,7,7,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208300,1735,10,10,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459206987,410,146,145,get-stock-users-and-companies,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208264,1697,5,5,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208317,1742,9,9,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208271,1703,12,12,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207009,512,212,211,get-stock-users-and-companies,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207005,276,24,23,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208329,1737,8,8,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207015,263,8,8,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207021,277,9,9,add-buy-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207029,288,15,14,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208287,1699,27,27,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207134,542,141,141,get-stock-users-and-companies,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208340,1737,6,6,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207033,289,21,21,add-buy-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208319,1702,7,7,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208349,1739,8,8,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208331,1703,8,8,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208361,1761,37,37,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208343,1721,10,10,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208405,1763,7,7,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207057,271,5,5,add-buy-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208356,1730,11,11,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207059,289,14,13,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208416,1785,16,16,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208371,1730,6,6,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208440,1798,12,12,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208380,1716,7,7,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208391,1731,22,22,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208457,1807,7,7,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207091,279,9,9,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207092,288,22,21,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207101,291,17,16,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208417,1776,41,41,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208468,1804,12,12,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207222,566,167,166,get-stock-users-and-companies,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208484,1810,7,7,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208463,1803,19,19,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208495,1810,7,7,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207112,284,6,6,add-buy-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208486,1813,17,17,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208506,1817,10,10,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207123,298,14,14,add-buy-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208509,1806,6,6,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208519,1818,12,12,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208518,1810,8,8,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208535,1866,15,15,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207130,299,11,11,add-buy-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208529,1835,14,14,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208568,1882,7,7,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207135,327,51,33,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208549,1864,9,9,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208581,1883,9,9,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208563,1874,18,18,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207146,294,6,6,add-buy-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208593,1883,7,7,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207276,581,163,162,get-stock-users-and-companies,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208585,1885,17,17,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208603,1897,10,10,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208608,1897,8,8,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208616,1904,7,7,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208620,1908,9,9,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207166,289,8,8,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208626,1909,8,8,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207186,368,46,45,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208636,1922,13,13,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208636,1913,12,12,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207187,305,13,13,add-buy-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207189,327,25,24,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207390,722,180,179,get-stock-users-and-companies,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208657,1920,10,10,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207442,760,162,161,get-stock-users-and-companies,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208654,1920,14,14,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208672,1949,21,21,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207571,911,170,169,get-stock-users-and-companies,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207200,320,20,20,add-buy-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208688,1969,11,11,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208672,1933,12,12,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208696,1980,10,10,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207205,298,6,6,add-buy-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208710,1981,15,15,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207233,396,80,79,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208729,1974,6,6,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208703,1965,10,10,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208717,1983,20,20,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208738,2004,18,18,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207235,314,11,11,add-buy-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208743,1989,11,11,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208761,2002,10,10,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208758,2005,16,16,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208774,2007,11,11,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208781,2018,12,12,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208788,2020,11,11,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207246,311,7,6,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208797,2024,9,9,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208804,2030,10,9,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207317,373,28,27,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208810,2038,18,18,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207605,902,181,181,get-stock-users-and-companies,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208833,2054,7,7,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207263,326,18,17,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208819,2039,10,10,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208833,2054,6,6,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208843,2062,13,13,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207275,324,19,19,add-buy-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207292,316,9,9,add-buy-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208844,2043,10,10,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208858,2048,10,10,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208858,2043,12,12,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207742,1005,161,161,get-stock-users-and-companies,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207345,340,10,9,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208872,2069,28,28,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208903,2081,14,14,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208873,2060,13,13,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208894,2075,10,10,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207313,319,34,34,add-buy-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208920,2091,9,9,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208909,2072,9,9,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208932,2117,30,30,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207328,321,34,34,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207355,326,16,15,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208921,2071,6,6,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207363,355,59,59,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208967,2133,13,13,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208930,2080,13,13,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208984,2146,7,7,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208951,2088,7,7,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208994,2159,16,16,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207348,304,14,14,add-buy-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208963,2092,7,7,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459209013,2160,11,11,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208974,2120,12,12,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459209027,2165,6,6,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459209037,2181,5,5,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208989,2128,14,14,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459209006,2144,10,10,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459209045,2192,16,16,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207370,290,10,10,add-buy-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459209019,2149,7,7,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459209028,2159,8,8,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459209064,2206,14,14,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207787,931,117,116,get-stock-users-and-companies,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459209039,2173,7,7,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459209082,2213,6,6,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459209092,2224,8,8,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207383,293,22,21,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459209049,2170,10,10,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207904,1026,111,110,get-stock-users-and-companies,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459209103,2235,14,14,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459209062,2178,5,5,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207395,287,15,15,add-buy-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207423,304,11,10,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207413,297,13,13,add-buy-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207414,331,33,32,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459209121,2236,13,13,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459209070,2179,19,19,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207434,326,11,10,get-stock-data,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459209138,2241,6,6,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207905,1016,125,124,get-stock-users-and-companies,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459209092,2191,8,8,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207421,306,11,11,add-buy-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459209168,2243,11,11,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459209104,2217,21,21,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459209183,2270,8,8,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459208015,1130,128,128,get-stock-users-and-companies,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459209131,2227,46,46,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459209195,2279,11,11,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459209181,2274,19,19,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459208031,1127,114,113,get-stock-users-and-companies,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459209209,2281,7,7,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459209205,2278,10,10,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459207452,308,10,10,add-buy-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207459,319,9,9,add-buy-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459209221,2278,9,9,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459209232,2304,7,7,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459207455,333,23,23,get-stock-data,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459209219,2272,8,8,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459209231,2284,8,8,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655459209246,2316,29,29,add-sell-offer,0,0,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
1655459209245,2296,12,12,add-sell-offer,0,0,c0f96404-917f-4b2a-91ad-af7f65eec7f9
